run_id,strategy,pesticide_threshold,season,grain_tha,pest_loss_tha,spray_count,end_money
threshold_75,threshold,0.2,3,3.5092722164824153,0.4983053835175858,10,33568.99612736053
threshold_74,threshold,0.2,3,3.4370066824638577,0.5705709175361421,10,33475.21564246735
threshold_77,threshold,0.2,1,3.5359442508025287,0.4716333491974728,10,14607.832752407587
threshold_76,threshold,0.2,1,3.4828471727864865,0.5247304272135138,10,14448.54151835946
threshold_79,threshold,0.2,1,3.489787136019689,0.5177904639803111,9,14569.361408059067
threshold_78,threshold,0.2,1,3.473849580301227,0.5337280196987731,10,14421.548740903681
threshold_77,threshold,0.2,2,3.5063037315450187,0.5012738684549801,9,24226.743947042643
threshold_76,threshold,0.2,2,3.5475601811842536,0.4600174188157473,10,24091.22206191222
threshold_79,threshold,0.2,2,3.490660322021165,0.5169172779788359,10,24041.342374122563
threshold_78,threshold,0.2,2,3.4927263001816398,0.5148512998183609,10,23899.7276414486
threshold_77,threshold,0.2,3,3.4846958985982175,0.5228817014017835,10,33680.83164283729
threshold_76,threshold,0.2,3,3.501364636322843,0.5062129636771591,10,33595.31597088075
threshold_79,threshold,0.2,3,3.482911610774613,0.5246659892253855,10,33490.0772064464
threshold_78,threshold,0.2,3,3.4777180314894687,0.5298595685105322,10,33332.881735917006
threshold_81,threshold,0.3,1,3.418607480721342,0.5889701192786582,7,14555.822442164026
