run_id,strategy,pesticide_threshold,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
threshold_2,threshold,0.1,1,0,2,3.4113526603728004,0.5962249396272005,10,0.195
threshold_2,threshold,0.1,1,1,2,3.281206065280138,0.7263715347198624,10,0.195
threshold_2,threshold,0.1,1,2,2,3.3545858043314043,0.6529917956685957,10,0.195
threshold_2,threshold,0.1,1,3,2,3.3930249676133664,0.6145526323866344,10,0.195
threshold_2,threshold,0.1,1,4,2,3.3209028432417727,0.6866747567582272,10,0.195
threshold_2,threshold,0.1,1,5,2,3.339480903550182,0.6680966964498197,10,0.195
threshold_2,threshold,0.1,1,6,2,3.3363301925441364,0.6712474074558635,10,0.195
threshold_2,threshold,0.1,1,7,2,3.3348400042135564,0.6727375957864447,10,0.195
threshold_2,threshold,0.1,1,8,2,3.2808552634837564,0.7267223365162443,10,0.195
threshold_2,threshold,0.1,1,9,2,3.3896033485364643,0.6179742514635365,10,0.195
threshold_2,threshold,0.1,1,0,3,3.4036912575901646,0.6038863424098361,10,0.195
threshold_2,threshold,0.1,1,1,3,3.3107867837356646,0.6967908162643349,10,0.195
threshold_2,threshold,0.1,1,2,3,3.3432208846537304,0.6643567153462676,10,0.195
threshold_2,threshold,0.1,1,3,3,3.3546501442380667,0.6529274557619329,10,0.195
threshold_2,threshold,0.1,1,4,3,3.3840042092561,0.6235733907439005,10,0.195
threshold_2,threshold,0.1,1,5,3,3.3455476176972967,0.6620299823027009,10,0.195
threshold_2,threshold,0.1,1,6,3,3.2974543224026154,0.710123277597384,10,0.195
threshold_2,threshold,0.1,1,7,3,3.3539771496337103,0.6536004503662913,10,0.195
threshold_2,threshold,0.1,1,8,3,3.268229405454328,0.7393481945456732,10,0.195
threshold_2,threshold,0.1,1,9,3,3.40836026376758,0.5992173362324207,10,0.195
threshold_2,threshold,0.1,1,0,4,3.4010554822918704,0.6065221177081289,10,0.195
threshold_2,threshold,0.1,1,1,4,3.259993401588099,0.747584198411902,10,0.195
threshold_2,threshold,0.1,1,2,4,3.347227560728998,0.6603500392710018,10,0.195
threshold_2,threshold,0.1,1,3,4,3.326033094511668,0.6815445054883321,10,0.195
threshold_2,threshold,0.1,1,4,4,3.3435309234321324,0.6640466765678673,10,0.195
threshold_2,threshold,0.1,1,5,4,3.3656820200572755,0.6418955799427241,10,0.195
